date,identifiant,sexe,nationalite_francaise,nationalite,annee_diplome,type_formation,filiere,situation_actuelle,en_recherche_emploi,nb_mois_recherche_emploi,refus_emploi,difficultés_recherche,alternance,poste_occupe,secteur_activite,autre_activite,statut_emploi,nature_contrat,duree_CDD,localisation_emploi,region_emploi,pays_localisation,temps_partiel,nb_mois_occupation_emploi,handicap,taille_entreprise,service_emploi,intitule_poste,statut_cadre,secteur_activite,domaine_entreprise,remuneration_annuelle_brute,prime,remuneration_prime,alternance,statut,nature_contrat_premier_emploi,intitule_premier_emploi,localisation_premier_emploi,region_premier_emploi,pays_premier_emploi,ville_premier_emploi,taille_entreprise_premier_emploi,secteur_activite_entreprise_premier_emploi,statut_cadre_premier_emploi,temps_partiel_premier_emploi,remuneration_annuelle_brute_hors_prime_premier_emploi,prime_premier_emploi,remuneration_annuelle_brute_avec_prime_premier_emploi
08/02/2019 23:33,"1,79858E+15",Femme,Oui,,2017,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,10.0,Non,5 000 salarié(e)s ou plus,Pôle Technique - Direction Métiers Performance,Ingénieur Hydraulique et Environnement,Oui,"Production et distribution d eau assainissement, gestion des déchets et dépollution",,30000.0,Oui,40800.0,,,CDD (contrat de travail à durée déterminée),Chef d équipe agent entretien,En France,Auvergne-Rhône-Alpes,,Lyon,,Autres secteurs ,Non,Non,18255.0,Non,18255.0
22/03/2019 09:13,"1,78908E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2019 11:12,"1,78902E+15",Femme,Oui,,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,"Non salarié(e) (Chef d entreprise, Profession libérale, Travailleur(e) indépendant(e))",,,En France,Occitanie,,Non,1.0,Non, Moins de 10 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur R&D,Oui,Industrie agroalimentaire ,,,Non,,Non,,,,,,,,,,,,,,
05/03/2019 15:07,"1,87564E+15",Femme,Oui,,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d Azur,,Non,17.0,Non,De 50 à 249 salarié(e)s ,Production - Exploitation ,Chef d atelier et amélioration continue,Oui,Industrie agroalimentaire ,,32000.0,Non,32000.0,,,,,,,,,,,,,,,
06/03/2019 17:33,"1,77611E+15",Homme,Oui,,2016,Sous contrat de professionalisation,Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,43.0,Non,5 000 salarié(e)s ou plus,Etudes et développement en systèmes d information ,Chef de projet,Oui,Activités informatiques et services d information (TIC services),,35520.0,Oui,43600.0,,,,,,,,,,,,,,,
08/03/2019 10:19,"1,88355E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,28.0,Non,De 20 à 49 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur électronique,Oui,Recherche-développement scientifique,,31000.0,Oui,32000.0,,,,,,,,,,,,,,,
08/03/2019 18:33,"1,76855E+15",Homme,Oui,,2017,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) du secteur public,CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d Azur,,Non,18.0,Non,5 000 salarié(e)s ou plus,Etudes - Conseil et expertise (autre qu'informatique),ingénieur d étude hydraulique ,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,33000.0,Oui,33000.0,,,,,,,,,,,,,,,
08/03/2019 19:04,"1,78841E+15",Femme,Oui,,2018,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,,SITE ENGINEER,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/03/2019 21:30,"1,77617E+15",Femme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,23.0,Non,De 50 à 249 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur ouvrages hydrauliques,Oui,"Autres activités spécialisées, scientifiques et techniques",,28150.0,Oui,30500.0,,,,,,,,,,,,,,,
08/03/2019 21:52,"1,7761E+15",Homme,Oui,,2018,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),Mission d intérim,,En France,Occitanie,,Non,1.0,Non,De 20 à 49 salarié(e)s ,Conduite de travaux,Assistant conducteur de travaux,Non,"Construction, BTP",,26000.0,Non,26000.0,,,,,,,,,,,,,,,
09/03/2019 09:14,"1,78841E+15",Homme,Oui,,2017,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,17.0,Non,De 10 à 19 salarié(e)s ,Maitrise d oeuvre ,Ingenieur etudes et travaux,Oui,"Construction, BTP",,30000.0,Non,30000.0,,Agent contractuel,CDD (contrat de travail à durée déterminée),,En France,Hauts-de-France,,,250 à  4 999 salarié(e)s ,"Construction, BTP",Non,Non,25000.0,Non,25000.0
09/03/2019 10:07,"1,78908E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d Azur,,Non,30.0,Non,5 000 salarié(e)s ou plus,Production - Exploitation ,Conducteur de travaux ,Oui,"Construction, BTP",,36000.0,Oui,42000.0,,,,,,,,,,,,,,,
08/02/2019 14:08,"1,76802E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Oui,Salarié(e) du secteur public,CDD (contrat de travail à durée déterminée),3.0,En France,Hauts-de-France,,Non,22.0,Non, Moins de 10 salarié(e)s ,Maîtrise d ouvrage ,,Non,"Administration d État, Collectivités territoriales, Hospitalière",,24600.0,Non,24600.0,,,CDD (contrat de travail à durée déterminée),Ingénieur d études eau,En France,Auvergne-Rhône-Alpes,,Lyon,250 à  4 999 salarié(e)s ,"Sociétés de conseil, bureaux d études",Oui,Non,28000.0,Non,28000.0
09/03/2019 12:29,"1,77527E+15",Femme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Corse,,Non,28.0,Non,De 10 à 19 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur d études ,Oui,"Autres activités spécialisées, scientifiques et techniques",,28000.0,Oui,28000.0,,,,,,,,,,,,,,,
09/03/2019 14:44,"1,76783E+15",Femme,Oui,,2017,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Nouvelle-Aquitaine,,Non,16.0,Non,5 000 salarié(e)s ou plus,Production - Exploitation ,Ingénieur génie civil,Oui,"Énergie (Production et distribution d électricité, de gaz, de vapeur et d air conditionné)",,34560.0,Oui,40300.0,,,,,,,,,,,,,,,
26/02/2019 22:39,"1,78841E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,0.0,Non,De 20 à 49 salarié(e)s ,"Qualité, sécurité, sûreté de fonctionnement ",Responsable qualité adjoint,Non,Industrie agroalimentaire ,,27000.0,Oui,30000.0,,,,,,,,,,,,,,,
11/03/2019 10:19,"1,78292E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,7.0,Non,250 à  4 999 salarié(e)s ,,Ingénieur consultant ,Oui,"Autres activités spécialisées, scientifiques et techniques",,31000.0,Non,31000.0,,,,,,,,,,,,,,,
08/02/2019 16:13,"1,78266E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,18.0,Non,250 à  4 999 salarié(e)s ,Informatique industrielle et technique ,ingénieur d étude et réalisation,Oui,Autres secteurs ,,33500.0,Non,33500.0,,,,,,,,,,,,,,,
11/03/2019 10:50,"1,78931E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2019 10:52,"1,79374E+15",Femme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,17.0,Non,5 000 salarié(e)s ou plus,"Méthodes, contrôle de production, maintenance",,Oui,"Sociétés de conseil, bureaux d études",Divers,29640.0,Oui,29640.0,,,,,,,,,,,,,,,
11/03/2019 10:57,"1,78305E+15",Femme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Centre-Val de Loire,,Non,19.0,Non,250 à  4 999 salarié(e)s ,Production - Exploitation ,Ingénieur travaux ,Oui,"Construction, BTP",BTP,33600.0,Oui,36400.0,,,,,,,,,,,,,,,
11/03/2019 10:58,"1,76845E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,7.0,Non,5 000 salarié(e)s ou plus,Etudes et développement en systèmes d information ,Service Line Leader sur le bundle HCORE ,Oui,Industrie des technologies de l Information et de la Communication (TIC),Divers,30000.0,Oui,33000.0,,,,,,,,,,,,,,,
13/03/2019 21:20,"1,77654E+15",Femme,Non,Marocaine,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,17.0,Non,5 000 salarié(e)s ou plus,Informatique industrielle et technique ,Consultant PLM,Oui,"Sociétés de conseil, bureaux d études",,38000.0,Non,38000.0,,,,,,,,,,,,,,,
11/03/2019 11:09,"1,78925E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d Azur,,Non,9.0,Non,250 à  4 999 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur d affaire,Oui,"Énergie (Production et distribution d électricité, de gaz, de vapeur et d air conditionné)","Energie, électronique, électrotechnique",34000.0,Oui,35400.0,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,Ingénieur d études,En France,Provence-Alpes-Côte d Azur,,RUEIL MALMAISON,250 à  4 999 salarié(e)s ,"Énergie (Production et distribution d électricité, de gaz, de vapeur et d air conditionné)",Oui,Non,32000.0,Non,32000.0
11/03/2019 11:13,"1,76683E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Nouvelle-Aquitaine,,Non,6.0,Non,250 à  4 999 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur d études,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",Divers,31000.0,Oui,33000.0,,,,,,,,,,,,,,,
11/03/2019 11:15,"1,89383E+15",Femme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,6.0,Non,De 20 à 49 salarié(e)s ,"Méthodes, contrôle de production, maintenance",Ingénieur méthodes industrialisation ,Oui,Métallurgie et fabrication de produits métalliques à l exception des machines et des équipements,Divers,31200.0,Oui,34300.0,,,,,,,,,,,,,,,
11/03/2019 11:17,"1,89459E+15",Femme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2019 11:20,"1,77557E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,6.0,Non,De 50 à 249 salarié(e)s ,Commercial(e) (dont ingénieur(e) d affaire) ,Ingenieur commercial CAO/PLM,Oui,Activités informatiques et services d information (TIC services),Divers,38000.0,Non,38000.0,,,,,,,,,,,,,,,
11/03/2019 11:22,"1,76838E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,30.0,Non,5 000 salarié(e)s ou plus,Production - Exploitation ,Ingenieur M&P,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",Transport,33780.0,Non,33780.0,,,,,,,,,,,,,,,
11/03/2019 11:27,"1,78903E+15",Femme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En poursuite d études (hors thèse),,,,,non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2019 11:36,"1,78356E+15",Homme,Non,britannique,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2019 11:49,"1,78343E+15",Homme,Oui,,2017,Sous contrat d apprentissage,Matériaux (MAT),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 13:29,"1,88292E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2019 13:33,"1,78355E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Normandie,,Non,24.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur Etudes Matériaux,Oui,"Énergie (Production et distribution d électricité, de gaz, de vapeur et d air conditionné)",Divers,33980.0,Oui,36800.0,,,,,,,,,,,,,,,
21/02/2019 20:37,"1,78852E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Centre-Val de Loire,,Non,12.0,Non, Moins de 10 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur modélisation et simulation numérique,Oui,Recherche-développement scientifique,,32824.0,Non,32854.0,,,,,,,,,,,,,,,
21/02/2019 20:12,"1,78931E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En poursuite d études (hors thèse),,,,,Oui,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2019 14:35,"1,89926E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,5.0,Non,250 à  4 999 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur R&D Process,Oui,Fabrication de produits en caoutchouc et en plastique ainsi que d autres produits minéraux non métalliques,Elaboration et caractérisation des matériaux,35000.0,Oui,40000.0,,,CDD (contrat de travail à durée déterminée),Ingénieur R&D Produits,En France,Provence-Alpes-Côte d Azur,,Saint-Paul-Trois-Chateaux,250 à  4 999 salarié(e)s ,Fabrication de produits en caoutchouc et en plastique ainsi que d autres produits minéraux non métalliques,Oui,Non,30000.0,Oui,33000.0
08/02/2019 19:53,"1,78252E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,30.0,Non, Moins de 10 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur chargé de projet,Oui,"Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d équipements, ...)",,37400.0,Non,37400.0,,,,,,,,,,,,,,,
11/03/2019 15:37,"1,79464E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d Azur,,Non,7.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur R&D,Oui,Recherche-développement scientifique,Elaboration et caractérisation des matériaux,36000.0,Oui,42700.0,,,,,,,,,,,,,,,
